frame_id,timestamp_s,ego_x,ego_y,ego_psi,N_vehicles,P_processed,S_segments,K_beams,sum_m_k,num_hits,time_scan_sec,memory_rss_mb
4199,419.9,1010.2388420943998,1003.7175603664125,1.8907304469248056,9,5,20,241,0,0,9.760000102687627e-05,2281.90625
4200,420.0,1010.0598801048297,1004.2268318738805,1.926719106484796,9,6,24,241,150,60,0.00010169999586651102,2281.90625
4201,420.1,1009.8627099542616,1004.7293344049738,1.9627077660448147,9,6,24,241,116,58,0.0001005000012810342,2281.90625
4202,420.2,1009.647586986683,1005.2244171968883,1.9986964256048048,9,6,24,241,144,55,0.00010080000356538221,2281.90625
4203,420.3,1009.4147897957658,1005.7114390957094,2.0346850851648237,8,4,16,241,0,0,8.320000051753595e-05,2281.90625
4204,420.4,1009.1646198640764,1006.1897693867303,2.070673744724814,8,4,16,241,44,0,8.339999476447701e-05,2281.90625
4205,420.5,1008.8974011726414,1006.658788611259,2.1066624042848043,8,5,20,241,0,0,8.24999951873906e-05,2281.90625
4206,420.6,1008.6134797813784,1007.1178893688422,2.142651063844823,8,4,16,241,56,0,8.489999891025946e-05,2281.90625
4207,420.7,1008.3132233809341,1007.5664771038751,2.1786397234048134,8,2,8,241,0,0,8.189999789465219e-05,2281.90625
4208,420.8,1007.9970208165078,1008.0039708755793,2.2146283829648037,9,4,16,241,68,0,8.199999865610152e-05,2281.90625
4209,420.9,1007.6652815842797,1008.4298041103442,2.250617042524794,8,3,12,241,0,0,0.00010199999815085903,2281.90625
4210,421.0,1007.3184353010959,1008.8434253354666,2.2866057020848127,8,3,12,241,50,0,0.00011049999739043415,2281.90625
4211,421.1,1006.9569311480964,1009.2442988933296,2.322594361644803,8,1,4,241,0,0,8.250000246334821e-05,2281.90625
4212,421.2,1006.5812372890041,1009.6319056351056,2.3585830212047934,8,3,12,241,62,0,8.72999953571707e-05,2281.90625
4213,421.3,1006.1918402638335,1010.0057435930746,2.394571680764812,8,3,12,241,0,0,8.630000229459256e-05,2281.90625
4214,421.4,1005.7892443588005,1010.3653286306949,2.4305603403248024,8,2,8,241,0,0,8.499999967170879e-05,2281.90625
4215,421.5,1005.3739709532477,1010.7101950695821,2.466548999884821,8,1,4,241,0,0,9.1200003225822e-05,2281.90625
4216,421.6,1004.9465578444382,1011.0398962925817,2.5025376594448114,8,2,8,241,0,0,4.909999552182853e-05,2281.90625
4217,421.7,1004.5075585510812,1011.3540053221586,2.5385263190048017,8,1,4,241,0,0,5.029999738326296e-05,2281.90625
4218,421.8,1004.0575415965034,1011.6521153733523,2.5745149785648205,8,2,8,241,0,0,4.1900006181094795e-05,2281.90625
4219,421.9,1003.5970897723863,1011.9338403805792,2.610503638124811,8,1,4,241,0,0,4.140000237384811e-05,2281.90625
4220,422.0,1003.1267993840243,1012.198815497607,2.646492297684801,8,2,8,241,0,0,4.199999966658652e-05,2281.90625
4221,422.1,1002.647279478083,1012.4466975700451,2.68248095724482,7,1,4,241,0,0,4.050000279676169e-05,2281.90625
4222,422.2,1002.1591510538593,1012.6771655797444,2.71846961680481,8,3,12,241,0,0,4.9100002797786146e-05,2281.90625
4223,422.3,1001.6630462590578,1012.8899210605306,2.7544582763648005,8,0,0,241,0,0,6.209999992279336e-05,2281.90625
4224,422.4,1001.1596075711324,1013.084688484731,2.7904469359247908,8,3,12,241,0,0,4.290000651963055e-05,2281.90625
4225,422.5,1000.6494869652499,1013.2612156199943,2.8264355954848095,8,0,0,241,0,0,5.119999696034938e-05,2281.90625
4226,422.6,1000.1333450699547,1013.4192738559431,2.8624242550448282,8,3,12,241,0,0,5.4600001021753997e-05,2281.90625
4227,422.7,999.6118503116246,1013.5586585002334,2.8984129146048185,8,0,0,241,0,0,7.129999721655622e-05,2281.9140625
4228,422.8,999.085678048829,1013.6791890436418,2.934401574164809,9,5,20,241,0,0,4.980000085197389e-05,2281.9140625
4229,422.9,998.5555096977112,1013.7807093938317,2.970390233724799,9,0,0,241,0,0,4.980000085197389e-05,2281.9140625
4230,423.0,998.0220318495232,1013.8630880774997,3.006378893284818,9,4,16,241,0,0,4.5000000682193786e-05,2281.9140625
4231,423.1,997.4859353814624,1013.9262184106396,3.042367552844808,9,0,0,241,0,0,4.9899994337465614e-05,2281.9140625
4232,423.2,996.9479145619521,1013.9700186367031,3.0783562124047985,9,5,20,241,0,0,4.539999645203352e-05,2281.9140625
4233,423.3,996.4086661515354,1013.9944320324776,3.1143448719648172,9,0,0,241,0,0,5.059999966761097e-05,2281.9140625
4234,423.4,995.8688885005405,1013.9994269815453,-3.132851775654779,8,4,16,241,96,0,7.040000491542742e-05,2281.9140625
4235,423.5,995.3292806446842,1013.9849970152284,-3.096863116094789,8,0,0,241,0,0,5.01000031363219e-05,2281.9140625
4236,423.6,994.7905413997911,1013.9511608209657,-3.06087445653477,8,3,12,241,96,0,4.5900000259280205e-05,2281.9140625
4237,423.7,994.2533684567978,1013.897962218112,-3.0248857969747798,8,0,0,241,0,0,4.839999746764079e-05,2281.9140625
4238,423.8,993.7184574782095,1013.8254701011895,-2.988897137414761,9,3,12,241,120,16,4.760000592796132e-05,2281.9140625
4239,423.9,993.1865011971906,1013.7337783506672,-2.952908477854799,9,1,4,241,0,0,5.190000229049474e-05,2281.9140625
4240,424.0,992.6581885204398,1013.623005711381,-2.9169198182947804,9,3,12,241,106,23,4.7599998652003706e-05,2281.9140625
4241,424.1,992.1342036360306,1013.4932956387538,-2.8809311587347617,9,1,4,241,60,28,4.900000203633681e-05,2281.9140625
4242,424.2,991.6152251273559,1013.3448161130156,-2.8449424991747714,9,2,8,241,116,33,5.420000525191426e-05,2281.9140625
4243,424.3,991.1019250943314,1013.1777594216596,-2.808953839614781,10,2,8,241,124,36,4.8099995183292776e-05,2281.9140625
4244,424.4,990.5949682829985,1012.992341910424,-2.7729651800547908,10,2,8,241,130,39,4.8499998229090124e-05,2281.9140625
4245,424.5,990.0950112246479,1012.7888037031124,-2.736976520494772,10,2,8,241,140,46,5.990000499878079e-05,2281.9140625
4246,424.6,989.6027013855849,1012.567408390625,-2.7009878609347817,10,2,8,241,146,45,5.009999586036429e-05,2281.9140625
4247,424.7,989.1186763286289,1012.3284426895954,-2.6649992013747914,10,2,8,241,160,71,5.409999721450731e-05,2281.9140625
4248,424.8,988.6435628874441,1012.0722160710803,-2.6290105418147727,10,3,12,241,158,50,5.609999789157882e-05,2281.9140625
4249,424.9,988.1779763547622,1011.799060359782,-2.5930218822547824,10,2,8,241,282,88,5.7999997807201e-05,2281.9140625
4250,425.0,987.7225196855499,1011.5093293043188,-2.5570332226947916,10,3,12,241,302,93,5.8999998145736754e-05,2281.9140625
4251,425.1,987.2777827161567,1011.2033981191071,-2.5210445631347733,10,2,8,241,248,98,6.510000093840063e-05,2281.9140625
4252,425.2,986.8443414004521,1010.881662998441,-2.485055903574783,10,2,8,241,230,102,5.869999586138874e-05,2281.9140625
4253,425.3,986.4227570639374,1010.5445406034038,-2.4490672440147643,10,2,8,241,216,107,6.240000220714137e-05,2281.9140625
4254,425.4,986.0135756768077,1010.1924675222738,-2.413078584454774,10,2,8,241,198,94,5.77000027988106e-05,2281.9140625
4255,425.5,985.617327146894,1009.8258997051228,-2.3770899248947837,9,1,4,241,112,56,5.03999981447123e-05,2281.9140625
4256,425.6,985.2345246334103,1009.4453118733405,-2.341101265334765,9,1,4,241,126,63,5.2299998060334474e-05,2281.9140625
4257,425.7,984.8656638823907,1009.0511969048516,-2.3051126057747746,8,1,4,241,144,72,5.249999958323315e-05,2281.9140625
4258,425.8,984.5112225846751,1008.6440651958146,-2.2691239462147843,8,1,4,241,162,81,5.409999721450731e-05,2281.9140625
4259,425.9,984.1716597572799,1008.2244439996375,-2.233135286654794,7,2,8,241,188,94,5.710000550607219e-05,2281.9140625
4260,426.0,983.8474151489496,1007.7928767441617,-2.197146627094775,7,1,4,241,232,116,6.230000144569203e-05,2281.9140625
4261,426.1,983.5389086706643,1007.3499223278995,-2.1611579675347565,7,1,4,241,290,145,6.510000093840063e-05,2281.9140625
4262,426.2,983.2465398518361,1006.8961543962359,-2.1251693079747946,7,1,4,241,276,138,6.339999526971951e-05,2281.9140625
4263,426.3,982.9706873228994,1006.4321605985302,-2.089180648414776,7,1,4,241,238,119,5.919999966863543e-05,2281.9140625
4264,426.4,982.7117083249707,1005.958541827089,-2.0531919888547856,7,1,4,241,134,67,5.199999577598646e-05,2281.9140625
4265,426.5,982.4699382472033,1005.4759114389797,-2.017203329294767,7,1,4,241,50,25,5.4700001783203334e-05,2281.9140625
4266,426.6,982.2456901924454,1004.98489446171,-1.9812146697347763,7,1,4,241,0,0,4.050000279676169e-05,2281.9140625
4267,426.7,982.0392545717568,1004.4861267837871,-1.945226010174786,7,2,8,241,0,0,4.169999738223851e-05,2281.9140625
4268,426.8,981.8508987283144,1003.9802543312151,-1.9092373506147673,8,2,8,241,0,0,4.380000609671697e-05,2281.9140625
4269,426.9,981.6808665911918,1003.4679322309937,-1.873248691054777,8,2,8,241,0,0,5.029999738326296e-05,2281.9140625
4270,427.0,981.529378359459,1002.9498239626982,-1.8372600314947867,8,2,8,241,0,0,4.1799998143687844e-05,2281.9140625
4271,427.1,981.3966302170159,1002.4266004992448,-1.801271371934768,7,2,8,241,0,0,4.099999932805076e-05,2281.9140625
4272,427.2,981.2827940785256,1001.8989394379533,-1.7652827123747776,7,2,8,241,0,0,4.140000237384811e-05,2281.9140625
4273,427.3,981.1880173667772,1001.3675241230254,-1.7292940528147873,7,2,8,241,0,0,4.2800005758181214e-05,2281.9140625
4274,427.4,981.1124228217665,1000.8330427605867,-1.693305393254797,8,3,12,241,0,0,6.259999645408243e-05,2281.9140625
4275,427.5,981.0561083417424,1000.2961875274282,-1.6573167336947783,8,3,12,241,0,0,4.4399996113497764e-05,2281.9140625
4276,427.6,981.0191468564253,999.757653674608,-1.6213280741347595,8,3,12,241,24,12,4.430000262800604e-05,2281.9140625
4277,427.7,981.0015862325585,999.2181386270707,-1.5853394145747692,8,3,12,241,82,41,4.86999997519888e-05,2281.9140625
4278,427.8,981.0034492119196,998.6783410804502,-1.549350755014779,8,4,16,241,398,199,7.860000187065452e-05,2281.9140625
4279,427.9,981.0247333818688,998.1389600962291,-1.5133620954547886,8,3,12,241,241,241,0.00010520000068936497,2281.9140625
4280,428.0,981.065411178473,997.6006941964234,-1.4773734358947699,8,3,12,241,241,241,8.27999974717386e-05,2281.9140625
4281,428.1,981.1254299222028,997.0642404589672,-1.4413847763347796,8,3,12,241,296,148,6.669999856967479e-05,2281.9140625
4282,428.2,981.2047118861541,996.5302936149633,-1.4053961167747893,8,3,12,241,28,14,4.44999968749471e-05,2281.9140625
4283,428.3,981.3031543967089,995.9995451489779,-1.3694074572147705,8,2,8,241,6,3,4.239999543642625e-05,2281.9140625
4284,428.4,981.4206299665008,995.4726824035387,-1.3334187976547802,8,3,12,241,4,2,4.2400002712383866e-05,2281.9140625
4285,428.5,981.556986459518,994.9503876889936,-1.29743013809479,8,3,12,241,4,2,5.029999738326296e-05,2281.9140625
4286,428.6,981.7120472881256,994.4333373998903,-1.2614414785347712,8,3,12,241,8,4,4.3300002289470285e-05,2281.9140625
4287,428.7,981.8856116417536,993.9222011390171,-1.2254528189747809,8,2,8,241,12,6,4.220000118948519e-05,2281.9140625
4288,428.8,982.0774547469568,993.4176408502349,-1.1894641594147621,8,3,12,241,18,9,4.410000110510737e-05,2281.9140625
4289,428.9,982.287328158505,992.920309961234,-1.1534754998548002,8,2,8,241,24,12,5.2100003813393414e-05,2281.9140625
4290,429.0,982.5149600811317,992.430852537313,-1.1174868402947815,8,3,12,241,36,15,4.549999721348286e-05,2281.9140625
4291,429.1,982.7600557215194,991.9499024472899,-1.0814981807347628,8,2,8,241,36,16,4.600000102072954e-05,2281.9140625
4292,429.2,983.0222976700708,991.4780825426126,-1.0455095211747725,8,4,16,241,68,17,4.769999941345304e-05,2281.9140625
4293,429.3,983.3013463119682,991.0160038507377,-1.0095208616147822,8,2,8,241,40,3,4.25000034738332e-05,2281.9140625
4294,429.4,983.5968402669894,990.5642647838245,-0.9735322020547919,8,4,16,241,42,0,4.430000262800604e-05,2281.9140625
4295,429.5,983.9083968575111,990.1234503637645,-0.9375435424947731,8,2,8,241,34,0,4.1799998143687844e-05,2281.9140625
4296,429.6,984.235612604092,989.6941314645542,-0.9015548829347828,9,3,12,241,46,0,4.289999924367294e-05,2281.9140625
4297,429.7,984.5780637479983,989.2768640729851,-0.8655662233747926,9,1,4,241,0,0,0.00013860000035492703,2281.9140625
4298,429.8,984.9353067999889,988.8721885686182,-0.8295775638147739,8,2,8,241,46,0,4.099999932805076e-05,2281.9140625
4299,429.9,985.3068791146526,988.4806290239698,-0.7935889042547835,8,1,4,241,26,0,4.0400002035312355e-05,2281.9140625
4300,430.0,985.6922994895558,988.1026925258122,-0.7576002446947648,8,2,8,241,48,0,4.1600003896746784e-05,2281.9140625
4301,430.1,986.0910687884191,987.7388685184766,-0.7216115851347745,8,1,4,241,0,0,4.3199994252063334e-05,2281.9140625
4302,430.2,986.5026705875222,987.3896281699989,-0.6856229255747842,9,3,12,241,50,0,4.350000381236896e-05,2281.9140625
4303,430.3,986.9265718444946,987.0554237619378,-0.6496342660147654,9,2,8,241,0,0,4.359999729786068e-05,2281.9140625
4304,430.4,987.3622235886276,986.7366881036509,-0.6136456064547752,10,4,16,241,80,0,4.3300002289470285e-05,2281.9140625
4305,430.5,987.8090616318177,986.433833971786,-0.5776569468947849,10,1,4,241,0,0,3.989999822806567e-05,2281.9140625
4306,430.6,988.2665072992141,986.1472535757181,-0.5416682873347661,10,4,16,241,84,0,4.230000195093453e-05,2281.9140625
4307,430.7,988.7339681786262,985.8773180496217,-0.5056796277747757,10,1,4,241,0,0,4.069999704370275e-05,2281.9140625
4308,430.8,989.2108388877263,985.6243769718345,-0.46969096821478545,10,6,24,241,96,0,5.280000186758116e-05,2281.9140625
4309,430.9,989.6965018580441,985.388757912139,-0.43370230865479514,10,3,12,241,0,0,6.120000034570694e-05,2281.9140625
4310,431.0,990.1903281347463,985.1707660075448,-0.3977136490947764,10,5,20,241,98,0,0.0001201999984914437,2281.9140625
4311,431.1,990.6916781911591,984.9706835671233,-0.3617249895347577,10,3,12,241,0,0,0.0001405000002705492,2281.9140625
4312,431.2,991.199902756984,984.7887697064051,-0.3257363299747958,10,5,20,241,84,0,9.870000212686136e-05,2281.9140625
4313,431.3,991.7143436591335,984.6252600118127,-0.28974767041477706,10,3,12,241,0,0,9.419999696547166e-05,2281.9140625
4314,431.4,992.2343346740898,984.4803662355679,-0.25375901085478675,10,5,20,241,70,0,9.419999696547166e-05,2281.9140625
4315,431.5,992.7592023906973,984.3542760214615,-0.21777035129476804,10,3,12,241,0,0,8.749999688006938e-05,2281.9140625
4316,431.6,993.2882670822567,984.2471526618477,-0.18178169173477773,9,6,24,241,78,4,0.00010029999975813553,2281.9140625
4317,431.7,993.820843586803,984.1591348861725,-0.14579303217478742,9,2,8,241,0,0,8.529999468009919e-05,2281.9140625
4318,431.8,994.3562421944201,984.0903366813131,-0.10980437261476868,9,5,20,241,84,15,0.0001188000023830682,2281.9140625
4319,431.9,994.8937695404429,984.0408471439607,-0.07381571305477835,9,2,8,241,18,9,9.370000043418258e-05,2281.9140625
4320,432.0,995.4327295033984,984.0107303652351,-0.03782705349478805,9,4,16,241,152,48,0.00010400000610388815,2281.9140625
4321,432.1,995.9724241065114,984.0000253476848,-0.0018383939347693223,9,2,8,241,96,48,0.00012850000348407775,2281.9140625
4322,432.2,996.5121544216149,984.0087459547768,0.034150265625220985,9,4,16,241,216,64,0.00011220000305911526,2281.9140625
4323,432.3,997.0512214742944,984.0368808929427,0.07013892518523972,9,4,16,241,230,82,0.00012789999891538173,2281.9140625
4324,432.4,997.5889271490876,984.0843937262043,0.10612758474520159,10,6,24,241,276,85,0.0001218999968841672,2281.9140625
4325,432.5,998.1245750935788,984.1512229233601,0.14211624430522035,9,4,16,241,218,92,0.00011519999679876491,2281.9140625
4326,432.6,998.657471620201,984.2372819376706,0.17810490386523906,9,6,24,241,266,103,0.00013829999807057902,2281.9140625
4327,432.7,999.1869266045944,984.34245931894,0.21409356342522942,9,4,16,241,206,103,0.0001362000039080158,2281.9140625
4328,432.8,999.7122543793479,984.4666188578497,0.2500822229852197,9,6,24,241,258,120,0.00013760000001639128,2281.9140625
4329,432.9,1000.2327746219675,984.6095997623545,0.28607088254521,9,4,16,241,190,95,0.00012409999908413738,2281.9140625
4330,433.0,1000.7478132359241,984.7712168659164,0.32205954210522875,9,6,24,241,250,123,0.00013240000407677144,2281.9140625
4331,433.1,1001.2567032236374,984.9512608673019,0.358048201665219,9,5,20,241,246,122,0.0001452999931643717,2281.9140625
4332,433.2,1001.7587855502682,985.1494986016381,0.39403686122520937,8,5,20,241,194,97,0.00012730000162264332,2281.9140625
4333,433.3,1002.253409997197,985.3656733423701,0.43002552078522804,8,4,16,241,194,97,0.0001238999975612387,2281.9140625
4334,433.4,1002.7399360040843,985.599505133733,0.4660141803452184,8,5,20,241,198,99,0.00012659999629249796,2281.9140625
4335,433.5,1003.2177334984266,985.850691153308,0.5020028399052088,7,4,16,241,200,100,0.00013250000483822078,2281.91796875
4336,433.6,1003.6861837115265,986.1189061041903,0.5379914994652275,7,5,20,241,210,105,0.00012970000534551218,2281.91796875
4337,433.7,1004.1446799798247,986.4038026362618,0.5739801590252177,7,4,16,241,254,123,0.00012919999426230788,2281.91796875
4338,433.8,1004.5926285305578,986.7050117960266,0.6099688185852364,7,5,20,241,330,143,0.00013900000340072438,2281.91796875
4339,433.9,1005.029449250718,987.02214350442,0.6459574781452269,7,4,16,241,456,175,0.0001432999997632578,2281.91796875
4340,434.0,1005.4545764383265,987.3547870619794,0.6819461377052171,7,3,12,241,596,241,0.0001979000007850118,2281.91796875
4341,434.1,1005.8674595350418,987.702511680718,0.7179347972652359,7,4,16,241,365,241,0.0001740000006975606,2281.91796875
4342,434.2,1006.2675638391559,988.0648670420128,0.7539234568252261,7,3,12,241,375,241,0.00020870000298600644,2281.91796875
4343,434.3,1006.6543711980582,988.4413838797886,0.7899121163852165,7,3,12,241,387,241,0.00018629999976838008,2281.91796875
4344,434.4,1007.0273806792648,988.8315745882375,0.8259007759452067,7,4,16,241,403,241,0.00018080000154441223,2281.91796875
4345,434.5,1007.386109219148,989.2349338532895,0.8618894355052255,7,3,12,241,423,241,0.0001616000008652918,2281.91796875
4346,434.6,1007.730092248525,989.6509393070162,0.8978780950652158,6,4,16,241,206,103,0.0001277999981539324,2281.91796875
4347,434.7,1008.0588842942956,990.0790522041214,0.9338667546252061,6,3,12,241,238,119,0.0001446999958716333,2281.91796875
4348,434.8,1008.3720595563493,990.5187181196387,0.9698554141852249,6,3,12,241,282,141,0.00014820000069448724,2281.91796875
4349,434.9,1008.6692124589946,990.9693676669359,1.0058440737452152,6,3,12,241,360,180,0.00018179999460699037,2281.91796875
4350,435.0,1008.9499581761985,991.4304172350974,1.041832733305234,6,4,16,241,241,241,0.0001514999967184849,2281.91796875
4351,435.1,1009.2139331299511,991.9012697447232,1.0778213928652243,6,3,12,241,241,241,0.00016480000340379775,2281.91796875
4352,435.2,1009.4607954611173,992.3813154211759,1.1138100524252146,6,3,12,241,241,241,0.0001740000006975606,2281.91796875
4353,435.3,1009.6902254721582,992.8699325842637,1.1497987119852333,6,3,12,241,0,0,9.680000221123919e-05,2281.91796875
4354,435.4,1009.9019260411528,993.366488453343,1.1857873715452236,6,3,12,241,0,0,9.229999704984948e-05,2281.91796875
4355,435.5,1010.0956230065854,993.870339966799,1.221776031105214,6,2,8,241,0,0,8.209999941755086e-05,2281.91796875
4356,435.6,1010.2710655223959,994.3808346148377,1.2577646906652327,7,4,16,241,0,0,8.250000246334821e-05,2281.91796875
4357,435.7,1010.4280263828363,994.8973112845136,1.293753350225223,7,2,8,241,0,0,0.00010959999781334773,2281.91796875
4358,435.8,1010.5663023167126,995.4191011159021,1.3297420097852133,7,2,8,241,0,0,8.600000001024455e-05,2281.91796875
4359,435.9,1010.6857142506295,995.9455283683006,1.3657306693452036,8,4,16,241,0,0,5.5000004067551345e-05,2281.91796875
4360,436.0,1010.7861075408989,996.475911295344,1.4017193289052223,8,2,8,241,0,0,4.489999992074445e-05,2281.91796875
4361,436.1,1010.8673521738093,997.0095630278938,1.437707988465241,8,3,12,241,0,0,5.560000136028975e-05,2281.91796875
4362,436.2,1010.929342934,997.5457924635654,1.4736966480252314,8,3,12,241,0,0,5.01000031363219e-05,2281.91796875
4363,436.3,1010.9719995407196,998.0839051617364,1.5096853075852217,8,3,12,241,0,0,5.1399998483248055e-05,2281.91796875
4364,436.4,1010.9952667517925,998.6232042428766,1.545673967145212,7,1,4,241,0,0,4.370000533526763e-05,2281.91796875
4365,436.5,1010.9991144351607,999.162991291038,1.5816626267052307,7,3,12,241,0,0,4.459999763639644e-05,2281.91796875
4366,436.6,1010.9835376079055,999.702567258333,1.617651286265221,5,2,8,241,0,0,4.2400002712383866e-05,2281.91796875
4367,436.7,1010.948556442701,1000.2412333702341,1.6536399458252113,5,2,8,241,0,0,4.780000017490238e-05,2281.91796875
4368,436.8,1010.8942162416893,1000.7782920305164,1.68962860538523,5,1,4,241,0,0,4.440000338945538e-05,2281.91796875
4369,436.9,1010.8205873778127,1001.313047724674,1.7256172649452204,5,2,8,241,0,0,7.700000423938036e-05,2281.91796875
4370,437.0,1010.727765203677,1001.8448079206444,1.7616059245052107,5,1,4,241,0,0,7.330000516958535e-05,2281.91796875
4371,437.1,1010.6158699280662,1002.3728839656663,1.7975945840652294,5,2,8,241,0,0,7.820000610081479e-05,2281.91796875
4372,437.2,1010.485046460267,1002.8965919781148,1.8335832436252197,5,1,4,241,0,0,0.00010649999603629112,2281.91796875
4373,437.3,1010.3354642224039,1003.4152537331595,1.8695719031852385,5,2,8,241,0,0,7.619999814778566e-05,2281.91796875
4374,437.4,1010.1673169300318,1003.9281975410929,1.9055605627452004,5,0,0,241,0,0,0.00010589999874355271,2281.921875
4375,437.5,1009.980822341264,1004.4347591172024,1.941549222305219,5,2,8,241,0,0,7.690000347793102e-05,2281.921875
4376,437.6,1009.7762219747674,1004.9342824420428,1.9775378818652378,5,0,0,241,0,0,7.259999983943999e-05,2281.921875
4377,437.7,1009.5537807969846,1005.4261206110133,2.013526541425228,5,1,4,241,0,0,0.00010299999848939478,2281.921875
4378,437.8,1009.3137868789908,1005.9096366721278,2.049515200985218,5,0,0,241,0,0,7.90999984019436e-05,2281.92578125
4379,437.9,1009.0565510234287,1006.3842044508939,2.085503860545209,5,2,8,241,0,0,7.259999983943999e-05,2281.92578125
4380,438.0,1008.7824063620063,1006.8492093612376,2.1214925201052273,5,0,0,241,0,0,6.53000024612993e-05,2281.93359375
4381,438.1,1008.4917079240765,1007.3040492014176,2.1574811796652176,5,2,8,241,0,0,4.479999915929511e-05,2281.93359375
4382,438.2,1008.184832176858,1007.7481349339048,2.193469839225208,6,1,4,241,0,0,4.3000000005122274e-05,2281.93359375
4383,438.3,1007.8621765378938,1008.1808914482114,2.2294584987852266,7,2,8,241,0,0,6.859999848529696e-05,2281.93359375
4384,438.4,1007.5241588603794,1008.6017583056823,2.265447158345217,7,1,4,241,0,0,4.340000305091962e-05,2281.93359375
4385,438.5,1007.1712168920226,1009.0101904652904,2.3014358179052072,6,2,8,241,0,0,4.400000034365803e-05,2281.93359375
4386,438.6,1006.8038077081419,1009.405658989487,2.337424477465226,6,1,4,241,0,0,4.199999966658652e-05,2281.93359375
4387,438.7,1006.4224071197352,1009.7876517291992,2.3734131370252163,6,2,8,241,0,0,4.370000533526763e-05,2281.93359375
4388,438.8,1006.027509057281,1010.155673987086,2.4094017965852355,6,2,8,241,0,0,4.2599996959324926e-05,2281.93359375
4389,438.9,1005.6196249310798,1010.5092491581922,2.4453904561452253,6,2,8,241,0,0,4.2800005758181214e-05,2281.93359375
4390,439.0,1005.1992829689527,1010.8479193471738,2.4813791157052156,6,1,4,241,0,0,5.529999907594174e-05,2281.93359375
4391,439.1,1004.7670275321645,1011.1712459612921,2.5173677752652344,6,2,8,241,0,0,4.890000127488747e-05,2281.93359375
4392,439.2,1004.3234184104527,1011.4788102784094,2.553356434825225,6,1,4,241,0,0,4.230000195093453e-05,2281.93359375
4393,439.3,1003.8690300970737,1011.7702139892544,2.589345094385215,6,2,8,241,0,0,5.570000212173909e-05,2281.93359375
4394,439.4,1003.4044510448095,1012.0450797132489,2.6253337539452053,6,2,8,241,0,0,4.749999789055437e-05,2281.93359375
4395,439.5,1002.9302829038957,1012.303051487233,2.661322413505224,6,2,8,241,0,0,5.509999755304307e-05,2281.93359375
4396,439.6,1002.4471397428583,1012.5437952264517,2.6973110730652428,6,2,8,241,0,0,4.489999992074445e-05,2281.93359375
4397,439.7,1001.9556472532686,1012.7669991572104,2.7332997326252046,6,2,8,241,0,0,4.389999958220869e-05,2281.93359375
4398,439.8,1001.4564419394418,1012.9723742206363,2.7692883921852234,6,2,8,241,0,0,4.5000000682193786e-05,2281.93359375
4399,439.9,1000.950170294141,1013.1596544470196,2.8052770517452137,6,2,8,241,0,0,4.310000076657161e-05,2281.93359375
4400,440.0,1000.4374879613368,1013.328597300259,2.8412657113052324,6,2,8,241,0,0,4.3000000005122274e-05,2281.93359375
4401,440.1,999.9190588871226,1013.4789839919542,2.8772543708652227,6,2,8,241,0,0,4.269999772077426e-05,2281.93359375
4402,440.2,999.3955544598722,1013.6106197647479,2.913243030425213,6,2,8,241,0,0,4.230000195093453e-05,2281.93359375
4403,440.3,998.8676526407645,1013.7233341445448,2.9492316899852318,7,3,12,241,0,0,4.629999602911994e-05,2281.93359375
4404,440.4,998.3360370857947,1013.8169811612822,2.985220349545222,7,2,8,241,0,0,5.7199998991563916e-05,2281.93359375
4405,440.5,997.8013962604074,1013.8914395379692,3.0212090091052124,8,4,16,241,0,0,4.4699998397845775e-05,2281.93359375
4406,440.6,997.2644225479049,1013.9466128477441,3.057197668665231,8,2,8,241,0,0,4.269999772077426e-05,2281.93359375
4407,440.7,996.7258113527822,1013.9824296387526,3.0931863282252214,8,4,16,241,0,0,4.3799998820759356e-05,2281.93359375
4408,440.8,996.1862602001444,1013.9988435266804,3.1291749877852117,8,2,8,241,0,0,4.810000245925039e-05,2281.93359375
4409,440.9,995.6464678323833,1013.9958332548232,-3.118021659834384,8,5,20,241,0,0,4.769999941345304e-05,2281.93359375
4410,441.0,995.1071333042747,1013.9734027216149,-3.0820330002743654,8,2,8,241,0,0,4.25000034738332e-05,2281.93359375
4411,441.1,994.5689550776725,1013.9315809755793,-3.0460443407143467,8,4,16,241,0,0,4.5599997974932194e-05,2281.93359375
4412,441.2,994.0326301169696,1013.8704221777106,-3.0100556811543564,8,1,4,241,0,0,4.1300001612398773e-05,2281.93359375
4413,441.3,993.4988529864976,1013.7900055313326,-2.974067021594366,8,3,12,241,0,0,6.430000212276354e-05,2281.93359375
4414,441.4,992.9683149510363,1013.6904351795272,-2.938078362034376,7,1,4,241,12,0,4.4399996113497764e-05,2281.93359375
4415,441.5,992.4417030805956,1013.5718400702642,-2.902089702474357,6,2,8,241,0,0,4.239999543642625e-05,2281.93359375
4416,441.6,991.9196993606305,1013.4343737894084,-2.8661010429143667,5,1,4,241,28,9,4.489999992074445e-05,2281.93359375
4417,441.7,991.402979808838,1013.2782143618189,-2.8301123833543764,5,2,8,241,0,0,5.199999577598646e-05,2281.93359375
4418,441.8,990.8922135996859,1013.1035640207987,-2.7941237237943577,5,1,4,241,46,23,4.630000330507755e-05,2281.93359375
4419,441.9,990.3880621978032,1012.9106489461949,-2.7581350642343674,5,2,8,241,0,0,4.220000118948519e-05,2281.93359375
