frame_id,timestamp_s,N_vehicles,P_processed,S_segments,K_beams,sum_m_k,num_hits,time_build_sec,time_total_sec,memory_rss_mb,engine
3975,397.5,14,14,56,241,13496,198,0.0002401999954599887,0.012707999994745478,2296.2734375,vanilla
3976,397.6,14,14,56,241,13496,179,0.0002164999968954362,0.012909299999591894,2296.28125,vanilla
3977,397.7,14,14,56,241,13496,107,0.00018730000010691583,0.012713199997961055,2296.28515625,vanilla
3978,397.8,13,13,52,241,12532,62,0.00016479999612784013,0.011727800003427546,2296.28515625,vanilla
3979,397.9,13,13,52,241,12532,62,0.00017350000416627154,0.011960600000747945,2296.2890625,vanilla
3980,398.0,13,13,52,241,12532,76,0.0001790000023902394,0.011721599999873433,2296.29296875,vanilla
3981,398.1,13,13,52,241,12532,78,0.00015750000602565706,0.011688099999446422,2296.30078125,vanilla
3982,398.2,13,13,52,241,12532,79,0.00016449999384349212,0.011780100001487881,2296.30078125,vanilla
3983,398.3,13,13,52,241,12532,85,0.00015700000221841037,0.01191580000158865,2296.3046875,vanilla
3984,398.4,13,13,52,241,12532,99,0.00020770000264747068,0.011765000002924353,2296.30859375,vanilla
3985,398.5,13,13,52,241,12532,101,0.00017349999689031392,0.012020499998470768,2296.3125,vanilla
3986,398.6,13,13,52,241,12532,103,0.00017289999959757552,0.011828900002001319,2296.31640625,vanilla
3987,398.7,14,14,56,241,13496,105,0.00020979999681003392,0.012832000000344124,2296.32421875,vanilla
3988,398.8,14,14,56,241,13496,107,0.00020809999841731042,0.013125800003763288,2296.32421875,vanilla
3989,398.9,14,14,56,241,13496,110,0.00019150000298395753,0.012901000001875218,2296.32421875,vanilla
3990,399.0,14,14,56,241,13496,112,0.0002271999983349815,0.012860099996032659,2296.32421875,vanilla
3991,399.1,14,14,56,241,13496,122,0.00023670000518905,0.013018300000112504,2296.3359375,vanilla
3992,399.2,13,13,52,241,12532,137,0.00016770000365795568,0.01192789999913657,2296.33984375,vanilla
3993,399.3,13,13,52,241,12532,159,0.0001813000053516589,0.011847800000396091,2296.33984375,vanilla
3994,399.4,14,14,56,241,13496,189,0.00019190000602975488,0.012928399999509566,2296.33984375,vanilla
3995,399.5,14,14,56,241,13496,196,0.000182100004167296,0.01305069999943953,2296.34375,vanilla
3996,399.6,13,13,52,241,12532,186,0.00021969999943394214,0.011833199998363853,2296.3515625,vanilla
3997,399.7,12,12,48,241,11568,177,0.00018119999731425196,0.010819499999342952,2296.35546875,vanilla
3998,399.8,13,13,52,241,12532,185,0.00017130000196630135,0.012019299996609334,2296.35546875,vanilla
3999,399.9,13,13,52,241,12532,155,0.00016689999756636098,0.012235599999257829,2296.359375,vanilla
4000,400.0,14,14,56,241,13496,165,0.0002294000005349517,0.013408900005742908,2296.359375,vanilla
4001,400.1,13,13,52,241,12532,173,0.00022670000180369243,0.012204200000269338,2296.359375,vanilla
4002,400.2,13,13,52,241,12532,167,0.00021610000112559646,0.012127800000598654,2296.359375,vanilla
4003,400.3,13,13,52,241,12532,171,0.00023040000087348744,0.012334899998677429,2296.359375,vanilla
4004,400.4,13,13,52,241,12532,160,0.00019319999410072342,0.012318000000959728,2296.359375,vanilla
4005,400.5,13,13,52,241,12532,147,0.00019549999706214294,0.012359000000287779,2296.359375,vanilla
4006,400.6,13,13,52,241,12532,132,0.00021160000324016437,0.012193200003821403,2296.359375,vanilla
4007,400.7,13,13,52,241,12532,125,0.0001753999968059361,0.012202199999592267,2296.359375,vanilla
4008,400.8,14,14,56,241,13496,132,0.0002462999982526526,0.013225999995484017,2296.359375,vanilla
4009,400.9,14,14,56,241,13496,141,0.0002136999974027276,0.013329400004295167,2296.359375,vanilla
4010,401.0,14,14,56,241,13496,148,0.00017799999477574602,0.013417900001513772,2296.359375,vanilla
4011,401.1,14,14,56,241,13496,159,0.00024110000231303275,0.013271999996504746,2296.359375,vanilla
4012,401.2,13,13,52,241,12532,169,0.00021330000163288787,0.012348799995379522,2296.36328125,vanilla
4013,401.3,13,13,52,241,12532,180,0.00019530000281520188,0.012569800004712306,2296.36328125,vanilla
4014,401.4,13,13,52,241,12532,183,0.00020309999672463164,0.012008900004730094,2296.37109375,vanilla
4015,401.5,13,13,52,241,12532,179,0.00017469999875174835,0.01198580000345828,2295.92578125,vanilla
4016,401.6,13,13,52,241,12532,178,0.00024509999639121816,0.011844699998619035,2295.9609375,vanilla
4017,401.7,12,12,48,241,11568,180,0.00017189999925903976,0.010873400002310518,2295.984375,vanilla
4018,401.8,12,12,48,241,11568,186,0.00015629999688826501,0.010863800001970958,2296.015625,vanilla
4019,401.9,12,12,48,241,11568,209,0.00015039999561849982,0.011303400002361741,2296.04296875,vanilla
4020,402.0,13,13,52,241,12532,205,0.00023700000019744039,0.012137300000176765,2296.05859375,vanilla
4021,402.1,14,14,56,241,13496,196,0.00019559999782359228,0.012819700001273304,2296.0703125,vanilla
4022,402.2,14,14,56,241,13496,185,0.0001801999969757162,0.013151700004527811,2296.07421875,vanilla
4023,402.3,14,14,56,241,13496,161,0.00025520000053802505,0.0129467000006116,2296.10546875,vanilla
4024,402.4,13,13,52,241,12532,111,0.0002601000014692545,0.011966099998971913,2296.11328125,vanilla
4025,402.5,14,14,56,241,13496,117,0.00020049999875482172,0.01273139999830164,2296.11328125,vanilla
4026,402.6,14,14,56,241,13496,123,0.00023579999833600596,0.012938100000610575,2296.14453125,vanilla
4027,402.7,14,14,56,241,13496,131,0.0003006999977515079,0.012663500005146489,2296.1640625,vanilla
4028,402.8,14,14,56,241,13496,138,0.00022640000679530203,0.012598900000739377,2296.17578125,vanilla
4029,402.9,14,14,56,241,13496,151,0.00018789999739965424,0.013034900002821814,2296.1796875,vanilla
4030,403.0,14,14,56,241,13496,151,0.00022869999520480633,0.012753599999996368,2296.1796875,vanilla
4031,403.1,14,14,56,241,13496,140,0.0001860999982454814,0.012850999999500345,2296.1796875,vanilla
4032,403.2,13,13,52,241,12532,126,0.00020599999697878957,0.011701000003085937,2296.1796875,vanilla
4033,403.3,13,13,52,241,12532,111,0.00016289999621221796,0.01194549999490846,2296.1796875,vanilla
4034,403.4,14,14,56,241,13496,90,0.00023630000214325264,0.012969600000360515,2296.1875,vanilla
4035,403.5,15,15,60,241,14460,92,0.0002280000044265762,0.01369189999968512,2296.1875,vanilla
4036,403.6,15,15,60,241,14460,95,0.00022899999748915434,0.013634900002216455,2296.1875,vanilla
4037,403.7,15,15,60,241,14460,113,0.00018799999816110358,0.013667999999597669,2296.1875,vanilla
4038,403.8,15,15,60,241,14460,118,0.00018770000315271318,0.013675100002728868,2296.1953125,vanilla
4039,403.9,14,14,56,241,13496,123,0.00020190000213915482,0.012752399998134933,2296.1953125,vanilla
4040,404.0,14,14,56,241,13496,129,0.00018869999621529132,0.01290549999976065,2296.19921875,vanilla
4041,404.1,14,14,56,241,13496,135,0.00023260000307345763,0.013124299999617506,2296.20703125,vanilla
4042,404.2,13,13,52,241,12532,145,0.0002125000028172508,0.012183400001958944,2296.2109375,vanilla
4043,404.3,13,13,52,241,12532,161,0.00023049999435897917,0.012624899994989391,2296.2109375,vanilla
4044,404.4,13,13,52,241,12532,180,0.00030610000248998404,0.011900400000740774,2296.21484375,vanilla
4045,404.5,13,13,52,241,12532,185,0.00016689999756636098,0.011973599997872952,2296.21875,vanilla
4046,404.6,13,13,52,241,12532,177,0.00017359999765176326,0.01199829999677604,2296.2265625,vanilla
4047,404.7,13,13,52,241,12532,166,0.00019269999756943434,0.01663929999631364,2296.23046875,vanilla
4048,404.8,13,13,52,241,12532,152,0.00021629999537253752,0.01202719999855617,2296.234375,vanilla
4049,404.9,13,13,52,241,12532,132,0.00020560000120894983,0.011963799996010493,2296.23828125,vanilla
4050,405.0,15,15,60,241,14460,117,0.00023550000332761556,0.01367000000027474,2296.24609375,vanilla
4051,405.1,15,15,60,241,14460,121,0.00024110000231303275,0.013463800001773052,2296.24609375,vanilla
4052,405.2,15,15,60,241,14460,126,0.00026399999478599057,0.01696069999889005,2296.24609375,vanilla
4053,405.3,15,15,60,241,14460,131,0.00025910000113071874,0.013461399998050183,2296.24609375,vanilla
4054,405.4,15,15,60,241,14460,139,0.0002626999994390644,0.013464900002873037,2296.25390625,vanilla
4055,405.5,15,15,60,241,14460,146,0.00020229999790899456,0.013421699994069058,2296.25390625,vanilla
4056,405.6,14,14,56,241,13496,153,0.00020180000137770548,0.012638700005481951,2296.2578125,vanilla
4057,405.7,14,14,56,241,13496,160,0.00017040000238921493,0.01251110000157496,2296.2578125,vanilla
4058,405.8,13,13,52,241,12532,155,0.00015719999646535143,0.011795300000812858,2296.26171875,vanilla
4059,405.9,13,13,52,241,12532,142,0.00015430000348715112,0.011644199999864213,2296.26171875,vanilla
4060,406.0,12,12,48,241,11568,126,0.00017559999832883477,0.011000000005878974,2296.26171875,vanilla
4061,406.1,12,12,48,241,11568,106,0.0001562000034027733,0.010807200000272132,2296.26953125,vanilla
4062,406.2,12,12,48,241,11568,83,0.00014679999731015414,0.010761900004581548,2296.27734375,vanilla
4063,406.3,11,11,44,241,10604,79,0.0001436000020476058,0.009921500000928063,2296.2890625,vanilla
4064,406.4,11,11,44,241,10604,79,0.00014599999849451706,0.009918900002958253,2296.29296875,vanilla
4065,406.5,11,11,44,241,10604,79,0.0001466999965487048,0.010007999997469597,2296.296875,vanilla
4066,406.6,12,12,48,241,11568,79,0.00014029999874765053,0.010861900002055336,2296.30078125,vanilla
4067,406.7,12,12,48,241,11568,79,0.00015379999967990443,0.010780199998407625,2296.30078125,vanilla
4068,406.8,13,13,52,241,12532,79,0.00015049999637994915,0.011652099994535092,2296.3046875,vanilla
4069,406.9,13,13,52,241,12532,79,0.00015330000314861536,0.011715599997842219,2296.3125,vanilla
4070,407.0,13,13,52,241,12532,84,0.00019159999646944925,0.011623699996562209,2296.31640625,vanilla
4071,407.1,13,13,52,241,12532,84,0.00016279999545076862,0.011728699995728675,2296.3203125,vanilla
4072,407.2,12,12,48,241,11568,84,0.00023289999808184803,0.01078119999874616,2296.328125,vanilla
4073,407.3,12,12,48,241,11568,84,0.0001750999945215881,0.010968199996568728,2296.33203125,vanilla
4074,407.4,11,11,44,241,10604,84,0.00018110000382876024,0.010196399998676497,2296.33203125,vanilla
4075,407.5,11,11,44,241,10604,84,0.00018339999951422215,0.009915499998896848,2296.33203125,vanilla
4076,407.6,11,11,44,241,10604,84,0.00017589999333722517,0.009927500002959277,2296.33203125,vanilla
4077,407.7,11,11,44,241,10604,84,0.00013040000339969993,0.010109999995620456,2296.33203125,vanilla
4078,407.8,11,11,44,241,10604,84,0.00018219999765278772,0.01000709999789251,2296.33984375,vanilla
4079,407.9,11,11,44,241,10604,84,0.00014449999434873462,0.013284200002090074,2296.34375,vanilla
4080,408.0,11,11,44,241,10604,84,0.00020119999680900946,0.010564000003796536,2296.34375,vanilla
4081,408.1,11,11,44,241,10604,84,0.00017579999985173345,0.00996820000000298,2296.34765625,vanilla
4082,408.2,11,11,44,241,10604,84,0.00013410000246949494,0.009975099994335324,2296.34765625,vanilla
4083,408.3,11,11,44,241,10604,84,0.00014679999731015414,0.010020399997301865,2296.3515625,vanilla
4084,408.4,11,11,44,241,10604,84,0.00014849999570287764,0.009967999998480082,2296.35546875,vanilla
4085,408.5,10,10,40,241,9640,84,0.00011839999933727086,0.009722299997520167,2296.35546875,vanilla
4086,408.6,10,10,40,241,9640,84,0.00020699999731732532,0.009320500001194887,2296.35546875,vanilla
4087,408.7,10,10,40,241,9640,84,0.0001661000060266815,0.009247900001355447,2296.359375,vanilla
4088,408.8,11,11,44,241,10604,84,0.00015759999951114878,0.010006399999838322,2296.36328125,vanilla
4089,408.9,10,10,40,241,9640,90,0.00017010000010486692,0.009619899996323511,2296.36328125,vanilla
4090,409.0,10,10,40,241,9640,98,0.0001233000002685003,0.009154499995929655,2296.36328125,vanilla
4091,409.1,10,10,40,241,9640,103,0.00014540000120177865,0.009255799996026326,2296.36328125,vanilla
4092,409.2,10,10,40,241,9640,106,0.0001564999984111637,0.009214999998221174,2296.36328125,vanilla
4093,409.3,10,10,40,241,9640,109,0.00012599999899975955,0.009246900001016911,2296.36328125,vanilla
4094,409.4,10,10,40,241,9640,111,0.0001613000058569014,0.009185999995679595,2296.36328125,vanilla
4095,409.5,9,9,36,241,8676,113,0.0001599000024725683,0.008304700000735465,2296.36328125,vanilla
4096,409.6,9,9,36,241,8676,114,0.0001281000004382804,0.008623300003819168,2296.36328125,vanilla
4097,409.7,9,9,36,241,8676,114,0.00016350000078091398,0.008351500000571832,2296.37109375,vanilla
4098,409.8,10,10,40,241,9640,115,0.00014699999883305281,0.009254099997633602,2296.375,vanilla
4099,409.9,10,10,40,241,9640,115,0.00014319999900180846,0.00907260000531096,2296.37890625,vanilla
4100,410.0,10,10,40,241,9640,115,0.00014060000103199854,0.009570300004270393,2296.37890625,vanilla
4101,410.1,10,10,40,241,9640,115,0.00011630000517470762,0.009001500002341345,2296.37890625,vanilla
4102,410.2,10,10,40,241,9640,115,0.0006552000049850903,0.009146500000497326,2295.953125,vanilla
4103,410.3,10,10,40,241,9640,115,0.00014970000484026968,0.009557800003676675,2295.97265625,vanilla
4104,410.4,10,10,40,241,9640,115,0.00020200000290060416,0.009110099999816157,2295.984375,vanilla
4105,410.5,10,10,40,241,9640,115,0.00015110000094864517,0.00966599999810569,2296.015625,vanilla
4106,410.6,10,10,40,241,9640,114,0.00021050000214017928,0.009461499997996725,2296.0234375,vanilla
4107,410.7,10,10,40,241,9640,114,0.00014170000213198364,0.009482400004344527,2296.03515625,vanilla
4108,410.8,9,9,36,241,8676,114,0.00016150000010384247,0.008731100002478343,2296.06640625,vanilla
4109,410.9,9,9,36,241,8676,113,0.00017090000619646162,0.008810899998934474,2296.07421875,vanilla
4110,411.0,9,9,36,241,8676,113,0.0002753000007942319,0.008762299999943934,2296.0859375,vanilla
4111,411.1,9,9,36,241,8676,113,0.00015920000441838056,0.008555400003388058,2296.0859375,vanilla
4112,411.2,9,9,36,241,8676,112,0.00016799999866634607,0.00816330000088783,2296.0859375,vanilla
4113,411.3,10,10,40,241,9640,112,0.00016139999934239313,0.009299799996369984,2296.1015625,vanilla
4114,411.4,10,10,40,241,9640,112,0.00015830000484129414,0.00971420000132639,2296.1171875,vanilla
4115,411.5,11,11,44,241,10604,111,0.00015580000035697594,0.009941299998899922,2296.125,vanilla
4116,411.6,11,11,44,241,10604,111,0.00015859999984968454,0.009883599996101111,2296.140625,vanilla
4117,411.7,11,11,44,241,10604,111,0.00013550000585382804,0.009958399998140521,2296.1484375,vanilla
4118,411.8,11,11,44,241,10604,111,0.00014029999874765053,0.0098671999949147,2296.1640625,vanilla
4119,411.9,11,11,44,241,10604,110,0.00013310000213095918,0.009918200004904065,2296.16796875,vanilla
4120,412.0,10,10,40,241,9640,109,0.0001616000008652918,0.009132400002272334,2296.1796875,vanilla
4121,412.1,10,10,40,241,9640,108,0.0001412999990861863,0.009932100001606159,2296.1875,vanilla
4122,412.2,10,10,40,241,9640,107,0.00018910000653704628,0.009182600006170105,2296.1953125,vanilla
4123,412.3,10,10,40,241,9640,107,0.000149500003317371,0.009539400001813192,2296.1953125,vanilla
4124,412.4,10,10,40,241,9640,105,0.00016619999951217324,0.009422600000107195,2296.19921875,vanilla
4125,412.5,10,10,40,241,9640,104,0.00016099999629659578,0.009184500006085727,2296.19921875,vanilla
4126,412.6,10,10,40,241,9640,104,0.00016229999891947955,0.009266900000511669,2296.19921875,vanilla
4127,412.7,10,10,40,241,9640,103,0.0002666000000317581,0.009288199995353352,2296.19921875,vanilla
4128,412.8,11,11,44,241,10604,102,0.0001438999970559962,0.009942899996531196,2296.19921875,vanilla
4129,412.9,10,10,40,241,9640,102,0.00012409999908413738,0.009163499998976476,2296.19921875,vanilla
4130,413.0,10,10,40,241,9640,101,0.00012309999874560162,0.00922780000109924,2296.19921875,vanilla
4131,413.1,11,11,44,241,10604,101,0.0001416000013705343,0.010135100004845299,2296.20703125,vanilla
4132,413.2,12,12,48,241,11568,99,0.0001657999964663759,0.011231500000576489,2296.21484375,vanilla
4133,413.3,12,12,48,241,11568,99,0.00023499999952036887,0.010856799999601208,2296.21875,vanilla
4134,413.4,12,12,48,241,11568,99,0.00015490000077988952,0.011003699997672811,2296.22265625,vanilla
4135,413.5,12,12,48,241,11568,98,0.00015549999807262793,0.011392200001864694,2296.23046875,vanilla
4136,413.6,11,11,44,241,10604,84,0.0001790000023902394,0.010102400003233925,2296.23828125,vanilla
4137,413.7,11,11,44,241,10604,84,0.0002179000002797693,0.00998789999721339,2296.25390625,vanilla
4138,413.8,11,11,44,241,10604,84,0.00019040000188397244,0.01010649999807356,2296.2578125,vanilla
4139,413.9,11,11,44,241,10604,84,0.00014339999324874952,0.010494000001926906,2296.26171875,vanilla
4140,414.0,11,11,44,241,10604,84,0.0001647000026423484,0.009960399998817593,2296.265625,vanilla
4141,414.1,9,9,36,241,8676,84,0.00011200000153621659,0.008442799997283146,2296.265625,vanilla
4142,414.2,9,9,36,241,8676,84,0.00015410000196425244,0.008311500001582317,2296.265625,vanilla
4143,414.3,9,9,36,241,8676,84,0.00014630000077886507,0.008370700001250952,2296.2734375,vanilla
4144,414.4,9,9,36,241,8676,84,0.00015419999544974416,0.008659400002215989,2296.27734375,vanilla
4145,414.5,9,9,36,241,8676,84,0.00011920000542886555,0.008412000002863351,2296.27734375,vanilla
4146,414.6,9,9,36,241,8676,84,0.00019020000036107376,0.008237200003350154,2296.27734375,vanilla
4147,414.7,9,9,36,241,8676,84,0.00013639999815495685,0.008353099998203106,2296.28125,vanilla
4148,414.8,9,9,36,241,8676,84,0.00014180000289343297,0.008372200005396735,2296.2890625,vanilla
4149,414.9,9,9,36,241,8676,84,0.00014319999900180846,0.008602200003224425,2296.29296875,vanilla
4150,415.0,9,9,36,241,8676,84,0.0001412999990861863,0.008429399997112341,2296.29296875,vanilla
4151,415.1,9,9,36,241,8676,84,0.00012679999781539664,0.008372299998882227,2296.296875,vanilla
4152,415.2,9,9,36,241,8676,84,0.00011619999713730067,0.008337500003108289,2296.296875,vanilla
4153,415.3,9,9,36,241,8676,84,0.00011500000255182385,0.008360499996342696,2296.30078125,vanilla
4154,415.4,9,9,36,241,8676,84,0.00011620000441325828,0.008300500005134381,2296.3046875,vanilla
4155,415.5,9,9,36,241,8676,84,0.00011899999663000926,0.008273300001746975,2296.30859375,vanilla
4156,415.6,9,9,36,241,8676,84,0.0001109000004362315,0.008303000002342742,2296.30859375,vanilla
4157,415.7,8,8,32,241,7712,84,0.0001205000007757917,0.011871500006236602,2296.3125,vanilla
4158,415.8,9,9,36,241,8676,84,0.00019410000095376745,0.008346200003870763,2296.3125,vanilla
4159,415.9,9,9,36,241,8676,84,0.00014459999511018395,0.00823340000351891,2296.3125,vanilla
4160,416.0,10,10,40,241,9640,84,0.00012229999992996454,0.009288700006436557,2296.3125,vanilla
4161,416.1,9,9,36,241,8676,84,0.000109500004327856,0.008299900000565685,2296.31640625,vanilla
4162,416.2,9,9,36,241,8676,84,0.00010970000585075468,0.008171900000888854,2296.31640625,vanilla
4163,416.3,9,9,36,241,8676,84,0.00010949999705189839,0.008433299997705035,2296.3203125,vanilla
4164,416.4,9,9,36,241,8676,84,0.00016199999663513154,0.008225400000810623,2296.3203125,vanilla
4165,416.5,9,9,36,241,8676,84,0.00015300000086426735,0.008308999997097999,2296.3203125,vanilla
4166,416.6,9,9,36,241,8676,84,0.00012289999722270295,0.008229499995650258,2296.33203125,vanilla
4167,416.7,9,9,36,241,8676,84,0.00011079999967478216,0.008176499999535736,2296.3359375,vanilla
4168,416.8,9,9,36,241,8676,90,0.00010760000441223383,0.008162500002072193,2296.33984375,vanilla
4169,416.9,9,9,36,241,8676,99,0.0001899999988381751,0.008240199997089803,2296.33984375,vanilla
4170,417.0,9,9,36,241,8676,107,0.00013590000162366778,0.00824819999979809,2296.34375,vanilla
4171,417.1,9,9,36,241,8676,113,0.0001768000001902692,0.008197900002414826,2296.34375,vanilla
4172,417.2,9,9,36,241,8676,118,0.0001283999954466708,0.008362399996258318,2296.3515625,vanilla
4173,417.3,8,8,32,241,7712,123,0.00011399999493733048,0.007309399996302091,2296.35546875,vanilla
4174,417.4,8,8,32,241,7712,126,0.00010450000263517722,0.00731400000222493,2296.35546875,vanilla
4175,417.5,8,8,32,241,7712,129,0.00013100000069243833,0.00735539999732282,2296.35546875,vanilla
4176,417.6,8,8,32,241,7712,131,0.00010009999823523685,0.0073594999994384125,2296.35546875,vanilla
4177,417.7,9,9,36,241,8676,133,0.00011819999781437218,0.008481199998641387,2296.35546875,vanilla
4178,417.8,9,9,36,241,8676,135,0.00016209999739658087,0.008452000001852866,2296.35546875,vanilla
4179,417.9,9,9,36,241,8676,136,0.00017029999435180798,0.008278199995402247,2296.359375,vanilla
4180,418.0,9,9,36,241,8676,135,0.00014589999773306772,0.008286900003440678,2296.359375,vanilla
4181,418.1,9,9,36,241,8676,130,0.000137699993501883,0.00826299999607727,2296.3671875,vanilla
4182,418.2,10,10,40,241,9640,126,0.00014570000348612666,0.009424699994269758,2296.3671875,vanilla
4183,418.3,10,10,40,241,9640,122,0.0001604999997653067,0.009209900003043003,2296.375,vanilla
4184,418.4,10,10,40,241,9640,118,0.00012819999392377213,0.009397699999681208,2296.37890625,vanilla
4185,418.5,10,10,40,241,9640,115,0.0001795999996829778,0.009497900005953852,2296.3828125,vanilla
4186,418.6,10,10,40,241,9640,113,0.00016630000027362257,0.00913589999981923,2296.38671875,vanilla
4187,418.7,10,10,40,241,9640,111,0.00015159999747993425,0.009285299995099194,2296.39453125,vanilla
4188,418.8,10,10,40,241,9640,109,0.00012989999959245324,0.009100600000238046,2296.3984375,vanilla
4189,418.9,10,10,40,241,9640,105,0.0001188000023830682,0.010080599997309037,2296.3984375,vanilla
4190,419.0,10,10,40,241,9640,103,0.00019120000069960952,0.010799499999848194,2296.3984375,vanilla
4191,419.1,10,10,40,241,9640,100,0.00019939999765483662,0.011377499999071006,2296.40625,vanilla
4192,419.2,10,10,40,241,9640,98,0.00023320000036619604,0.00985900000523543,2296.41015625,vanilla
4193,419.3,10,10,40,241,9640,97,0.00013929999840911478,0.009835600001679268,2296.41015625,vanilla
4194,419.4,10,10,40,241,9640,97,0.00018309999722987413,0.009725099997012876,2296.4140625,vanilla
4195,419.5,10,10,40,241,9640,96,0.00013549999857787043,0.009836800003540702,2296.41796875,vanilla
4196,419.6,10,10,40,241,9640,96,0.00014969999756431207,0.009756699997524265,2296.41796875,vanilla
4197,419.7,10,10,40,241,9640,85,0.00015020000137155876,0.009652499997173436,2296.41796875,vanilla
4198,419.8,9,9,36,241,8676,80,0.00011789999553002417,0.008791299995209556,2296.41796875,vanilla
4199,419.9,9,9,36,241,8676,80,0.0001362000039080158,0.008637700004328508,2296.41796875,vanilla
4200,420.0,9,9,36,241,8676,80,0.00014089999604038894,0.008772799999860581,2296.41796875,vanilla
4201,420.1,9,9,36,241,8676,81,0.00012550000246847048,0.008882599999196827,2296.41796875,vanilla
4202,420.2,9,9,36,241,8676,81,0.00017249999655177817,0.008884800001396798,2296.41796875,vanilla
4203,420.3,8,8,32,241,7712,81,0.0001419000036548823,0.007953599997563288,2296.41796875,vanilla
4204,420.4,8,8,32,241,7712,82,0.00012969999806955457,0.00783199999568751,2296.41796875,vanilla
4205,420.5,8,8,32,241,7712,81,0.00010829999519046396,0.008019799999601673,2296.41796875,vanilla
4206,420.6,8,8,32,241,7712,82,0.00011829999857582152,0.00794809999933932,2296.41796875,vanilla
4207,420.7,8,8,32,241,7712,83,0.00010769999789772555,0.007866600004490465,2296.41796875,vanilla
4208,420.8,9,9,36,241,8676,83,0.00011860000086016953,0.008904299997084308,2296.41796875,vanilla
4209,420.9,8,8,32,241,7712,84,0.00011210000229766592,0.007886100000177976,2296.41796875,vanilla
4210,421.0,8,8,32,241,7712,84,0.00013690000196220353,0.007924100005766377,2296.421875,vanilla
4211,421.1,8,8,32,241,7712,84,0.00012520000018412247,0.008137900003930554,2295.92578125,vanilla
4212,421.2,8,8,32,241,7712,84,0.00013690000196220353,0.007966800003487151,2295.9609375,vanilla
4213,421.3,8,8,32,241,7712,84,0.00013050000416114926,0.008058999999775551,2295.98046875,vanilla
4214,421.4,8,8,32,241,7712,84,0.00012599999899975955,0.007891000001109205,2295.98828125,vanilla
4215,421.5,8,8,32,241,7712,84,0.00018320000526728109,0.008002200003829785,2296.0078125,vanilla
4216,421.6,8,8,32,241,7712,84,0.00012090000382158905,0.00794300000416115,2296.03125,vanilla
4217,421.7,8,8,32,241,7712,84,0.00011099999392172322,0.008080699997663032,2296.03515625,vanilla
4218,421.8,8,8,32,241,7712,84,0.00012209999840706587,0.008788400002231356,2296.0390625,vanilla
4219,421.9,8,8,32,241,7712,84,0.00014579999697161838,0.008064499997999519,2296.046875,vanilla
4220,422.0,8,8,32,241,7712,84,0.00014460000238614157,0.008072500000707805,2296.05078125,vanilla
4221,422.1,7,7,28,241,6748,84,0.00039259999903151765,0.006891099998028949,2296.08203125,vanilla
4222,422.2,8,8,32,241,7712,84,0.00015859999984968454,0.007356999994954094,2296.08984375,vanilla
4223,422.3,8,8,32,241,7712,84,0.00011760000052163377,0.0074508999969111755,2296.09765625,vanilla
4224,422.4,8,8,32,241,7712,84,0.00011340000492054969,0.007323300000280142,2296.09765625,vanilla
4225,422.5,8,8,32,241,7712,84,0.00010819999442901462,0.007404899995890446,2296.1171875,vanilla
4226,422.6,8,8,32,241,7712,84,0.00013139999646227807,0.007230899995192885,2296.12109375,vanilla
4227,422.7,8,8,32,241,7712,84,0.00012460000289138407,0.007355400004598778,2296.13671875,vanilla
4228,422.8,9,9,36,241,8676,84,0.00012570000399136916,0.0081484000038472,2296.14453125,vanilla
4229,422.9,9,9,36,241,8676,84,0.00010710000060498714,0.008254799999122042,2296.1484375,vanilla
4230,423.0,9,9,36,241,8676,84,0.0001221999991685152,0.008125599997583777,2296.1484375,vanilla
4231,423.1,9,9,36,241,8676,84,0.00012369999603834003,0.0083018999939668,2296.16015625,vanilla
4232,423.2,9,9,36,241,8676,84,0.00015750000602565706,0.008220499999879394,2296.1640625,vanilla
4233,423.3,9,9,36,241,8676,84,0.00011039999662898481,0.008292799997434486,2296.1640625,vanilla
4234,423.4,8,8,32,241,7712,84,0.00014260000170907006,0.007407599994621705,2296.16796875,vanilla
4235,423.5,8,8,32,241,7712,84,0.0001252999936696142,0.007300299999769777,2296.171875,vanilla
4236,423.6,8,8,32,241,7712,84,9.96999951894395e-05,0.0072392000001855195,2296.171875,vanilla
4237,423.7,8,8,32,241,7712,84,9.48999950196594e-05,0.007622800003446173,2296.171875,vanilla
4238,423.8,9,9,36,241,8676,84,0.00015870000061113387,0.008345599999302067,2296.17578125,vanilla
4239,423.9,9,9,36,241,8676,84,0.00014290000399341807,0.008206400001654401,2296.17578125,vanilla
4240,424.0,9,9,36,241,8676,84,0.00011639999866019934,0.008201799995731562,2296.17578125,vanilla
4241,424.1,9,9,36,241,8676,84,0.00012730000162264332,0.008331899996846914,2296.1796875,vanilla
4242,424.2,9,9,36,241,8676,84,0.0001260999997612089,0.00839599999744678,2296.18359375,vanilla
4243,424.3,10,10,40,241,9640,84,0.00014509999891743064,0.009181199995509814,2296.18359375,vanilla
4244,424.4,10,10,40,241,9640,84,0.00014409999857889488,0.009275700002035592,2296.19140625,vanilla
4245,424.5,10,10,40,241,9640,84,0.00013639999815495685,0.00912889999744948,2296.1953125,vanilla
4246,424.6,10,10,40,241,9640,84,0.00013049999688519165,0.009211000004142988,2296.203125,vanilla
4247,424.7,10,10,40,241,9640,84,0.0001951000012923032,0.009203500005241949,2296.20703125,vanilla
4248,424.8,10,10,40,241,9640,84,0.00013310000213095918,0.00921369999559829,2296.20703125,vanilla
